const_i	keyword	login_status	search_type	party	plugin_id	result_hash
245	Martin Schulz	False	news	False	2.3961993470957363	0.8646177830634753
245	Martin Schulz	False	search	False	2.593286067020457	0.7299414123369582
245	Martin Schulz	True	news	False	2.7611758131557314	0.9032314974951823
245	Martin Schulz	True	search	False	2.6085260335771943	0.734182884621561
245	SPD	False	news	True	2.3961993470957363	0.9119818936830363
245	SPD	False	search	True	2.593286067020457	0.7768361916145327
245	SPD	True	news	True	2.7611758131557314	0.9369679406799649
245	SPD	True	search	True	2.6085260335771943	0.7596238105867079
245	Sahra Wagenknecht	False	news	False	2.3961993470957363	0.8537034718551632
245	Sahra Wagenknecht	False	search	False	2.593286067020457	0.7045763924259809
245	Sahra Wagenknecht	True	news	False	2.7611758131557314	0.8574846718805877
245	Sahra Wagenknecht	True	search	False	2.6085260335771943	0.7164584385513216
246	AfD	False	news	True	1.9637878273455553	0.936981559405647
246	AfD	False	search	True	2.27415784926368	0.8203609659178184
246	AfD	True	news	True	2.4345689040341987	0.9422087092654183
246	AfD	True	search	True	2.1818435879447726	0.836416319274674
246	Alexander Gauland	False	news	False	1.9637878273455553	0.8718900166251808
246	Alexander Gauland	False	search	False	2.27415784926368	0.7437336349845376
246	Alexander Gauland	True	news	False	2.4345689040341987	0.8653178775274324
246	Alexander Gauland	True	search	False	2.1818435879447726	0.7839052518387509
246	Alice Weidel	False	news	False	1.9637878273455553	0.8812286198221171
246	Alice Weidel	False	search	False	2.27415784926368	0.7481127159723332
246	Alice Weidel	True	news	False	2.4345689040341987	0.8831712899711212
246	Alice Weidel	True	search	False	2.1818435879447726	0.7524168245612407
246	Angela Merkel	False	news	False	1.9637878273455553	0.9292425092084049
246	Angela Merkel	False	search	False	2.27415784926368	0.6850005363151571
246	Angela Merkel	True	news	False	2.4345689040341987	0.9288841490614496
246	Angela Merkel	True	search	False	2.1818435879447726	0.7466315148791757
246	Bündnis90/Die Grünen	False	news	True	1.9637878273455553	0.9856756762449603
246	Bündnis90/Die Grünen	False	search	True	2.27415784926368	0.7340785595820077
